Date,VX60d,VX90d,VF75,VVIX,VIX
2016-07-06,18.4421,19.35,18.8961,89.23999786376953,14.960000038146973
2016-07-07,18.3536,19.275,18.8143,89.5,14.760000228881836
2016-07-08,17.6321,18.7437,18.1879,84.72000122070312,13.199999809265137
2016-07-11,17.6779,18.7214,18.1996,84.77999877929688,13.539999961853027
2016-07-12,17.2879,18.4196,17.8537,84.9800033569336,13.550000190734863
2016-07-13,17.2607,18.3536,17.8071,84.18000030517578,13.039999961853027
2016-07-14,17.2021,18.2875,17.7448,86.02999877929688,12.819999694824219
2016-07-15,17.4436,18.5214,17.9825,89.04000091552734,12.670000076293945
2016-07-18,17.0536,18.3018,17.6777,87.19999694824219,12.4399995803833
2016-07-19,17.1586,18.4411,17.7998,89.02999877929688,11.970000267028809
2016-07-20,17.075,18.4304,17.7527,87.08999633789062,11.770000457763672
2016-07-21,17.6636,19.0,18.3318,92.83999633789062,12.739999771118164
2016-07-22,17.4636,18.7839,18.1238,89.51000213623047,12.020000457763672
2016-07-25,17.6643,18.8679,18.2661,91.94999694824219,12.869999885559082
2016-07-26,17.6143,18.8196,18.217,91.44000244140625,13.050000190734863
2016-07-27,17.475,18.7179,18.0964,91.2300033569336,12.829999923706055
2016-07-28,17.1839,18.4375,17.8107,89.80999755859375,12.720000267028809
2016-07-29,16.7679,18.0821,17.425,90.83999633789062,11.869999885559082
2016-08-01,16.7554,17.9732,17.3643,90.68000030517578,12.4399995803833
2016-08-02,17.2143,18.4036,17.8089,93.88999938964844,13.369999885559082
2016-08-03,16.9527,18.1741,17.5634,88.58999633789062,12.859999656677246
2016-08-04,16.6679,17.975,17.3214,88.13999938964844,12.420000076293945
2016-08-05,16.2304,17.65,16.9402,85.2300033569336,11.390000343322754
2016-08-08,16.1964,17.4661,16.8312,84.5,11.5
2016-08-09,15.9679,17.2179,16.5929,86.6500015258789,11.65999984741211
2016-08-10,16.2357,17.3964,16.8161,89.4000015258789,12.050000190734863
2016-08-11,16.2286,17.4125,16.8205,97.36000061035156,11.680000305175781
2016-08-12,16.225,17.4321,16.8286,94.48999786376953,11.550000190734863
2016-08-15,16.2214,17.4179,16.8196,91.66999816894531,11.8100004196167
2016-08-16,16.7393,17.8107,17.275,91.86000061035156,12.640000343322754
2016-08-17,16.4768,17.6393,17.058,84.83999633789062,12.1899995803833
2016-08-18,16.4321,17.625,17.0286,82.83000183105469,11.430000305175781
2016-08-19,16.6036,17.7379,17.1707,82.44000244140625,11.34000015258789
2016-08-22,16.8482,17.8486,17.3484,83.12999725341797,12.270000457763672
2016-08-23,16.9875,17.9821,17.4848,83.44999694824219,12.380000114440918
2016-08-24,17.2607,18.135,17.6979,85.37000274658203,13.449999809265137
2016-08-25,17.0946,17.955,17.5248,85.43000030517578,13.630000114440918
2016-08-26,17.2393,18.1164,17.6779,88.62000274658203,13.649999618530273
2016-08-29,17.1625,18.0007,17.5816,85.83000183105469,12.9399995803833
2016-08-30,17.15,17.9621,17.5561,84.44000244140625,13.119999885559082
2016-08-31,17.1375,17.9236,17.5305,84.87000274658203,13.420000076293945
2016-09-01,17.125,17.885,17.505,84.9000015258789,13.479999542236328
2016-09-02,16.9321,17.7893,17.3607,81.3499984741211,11.979999542236328
2016-09-06,16.6643,17.4736,17.0689,82.13999938964844,12.020000457763672
2016-09-07,16.6429,17.4393,17.0411,83.08000183105469,11.9399995803833
2016-09-08,16.8411,17.605,17.223,85.56999969482422,12.510000228881836
2016-09-09,18.5357,18.9729,18.7543,110.0199966430664,17.5
2016-09-12,17.7875,18.3321,18.0598,99.52999877929688,15.15999984741211
2016-09-13,18.7536,18.9364,18.845,110.0199966430664,17.850000381469727
2016-09-14,19.2321,19.3907,19.3114,113.1500015258789,18.139999389648438
2016-09-15,18.7821,19.025,18.9036,109.2699966430664,16.299999237060547
2016-09-16,18.2482,18.6479,18.448,102.58999633789062,15.369999885559082
2016-09-19,18.0536,18.4821,18.2679,101.58000183105469,15.529999732971191
2016-09-20,18.2679,18.6964,18.4821,101.9800033569336,15.920000076293945
2016-09-21,17.5493,18.1064,17.8279,92.58999633789062,13.300000190734863
2016-09-22,16.9821,17.625,17.3036,89.22000122070312,12.020000457763672
2016-09-23,17.1864,17.7679,17.4771,90.4000015258789,12.289999961853027
2016-09-26,17.5164,18.0821,17.7993,96.23999786376953,14.5
2016-09-27,17.0464,17.6804,17.3634,88.94000244140625,13.100000381469727
2016-09-28,16.9057,17.5571,17.2314,87.55000305175781,12.390000343322754
2016-09-29,17.1793,17.7812,17.4803,93.77999877929688,14.020000457763672
2016-09-30,17.1357,17.75,17.4429,91.41999816894531,13.289999961853027
2016-10-03,16.9807,17.6768,17.3287,91.51000213623047,13.569999694824219
2016-10-04,16.8193,17.5179,17.1686,89.94000244140625,13.630000114440918
2016-10-05,16.9321,17.7089,17.3205,89.87999725341797,12.989999771118164
2016-10-06,16.8236,17.675,17.2493,89.86000061035156,12.84000015258789
2016-10-07,17.0393,17.8911,17.4652,90.86000061035156,13.479999542236328
2016-10-10,16.7193,17.6964,17.2079,90.66000366210938,13.380000114440918
2016-10-11,17.2836,18.1714,17.7275,95.43000030517578,15.359999656677246
2016-10-12,17.5107,18.4107,17.9607,102.0199966430664,15.90999984741211
2016-10-13,17.7479,18.65,18.1989,103.4000015258789,16.690000534057617
2016-10-14,17.5564,18.5286,18.0425,101.01000213623047,16.1200008392334
2016-10-17,17.3821,18.4518,17.917,99.33999633789062,16.209999084472656
2016-10-18,17.0679,18.2857,17.6768,96.87000274658203,15.279999732971191
2016-10-19,16.7607,18.0786,17.4196,93.9000015258789,14.40999984741211
2016-10-20,16.6236,18.025,17.3243,89.72000122070312,13.75
2016-10-21,16.4979,17.8946,17.1962,87.33999633789062,13.34000015258789
2016-10-24,16.175,17.5536,16.8643,85.80999755859375,13.020000457763672
2016-10-25,16.3696,17.6643,17.017,86.2300033569336,13.460000038146973
2016-10-26,16.6679,17.9214,17.2946,86.9000015258789,14.239999771118164
2016-10-27,17.1071,18.2875,17.6973,91.20999908447266,15.359999656677246
2016-10-28,17.3625,18.4393,17.9009,99.44000244140625,16.190000534057617
2016-10-31,17.7625,18.5929,18.1777,102.81999969482422,17.059999465942383
2016-11-01,18.2321,18.9821,18.6071,108.26000213623047,18.559999465942383
2016-11-02,18.5786,19.1946,18.8866,112.38999938964844,19.31999969482422
2016-11-03,19.3464,19.85,19.5982,120.23999786376953,22.079999923706055
2016-11-04,19.3232,19.8054,19.5643,120.2300033569336,22.510000228881836
2016-11-07,17.2036,17.9643,17.5839,107.83999633789062,18.709999084472656
2016-11-08,17.2732,18.0304,17.6518,108.66999816894531,18.739999771118164
2016-11-09,16.5607,17.4179,16.9893,96.13999938964844,14.380000114440918
2016-11-10,17.0214,17.7875,17.4045,102.66999816894531,14.739999771118164
2016-11-11,16.9821,17.7964,17.3893,97.22000122070312,14.170000076293945
2016-11-14,17.0429,17.8554,17.4491,98.22000122070312,14.479999542236328
2016-11-15,16.6893,17.6679,17.1786,91.7699966430664,13.369999885559082
2016-11-16,16.9143,17.7982,17.3563,92.44999694824219,13.720000267028809
2016-11-17,16.5571,17.475,17.0161,87.58000183105469,13.350000381469727
2016-11-18,16.6143,17.5164,17.0654,86.4000015258789,12.850000381469727
2016-11-21,16.3393,17.2493,16.7943,80.75,12.420000076293945
2016-11-22,16.3714,17.2679,16.8196,83.4000015258789,12.40999984741211
2016-11-23,16.5107,17.4364,16.9736,82.44999694824219,12.430000305175781
2016-11-25,16.3893,17.335,16.8621,82.6500015258789,12.34000015258789
2016-11-28,16.5964,17.495,17.0457,86.16999816894531,13.149999618530273
2016-11-29,16.5821,17.465,17.0236,86.27999877929688,12.899999618530273
2016-11-30,16.6679,17.535,17.1014,88.98999786376953,13.329999923706055
2016-12-01,17.0607,17.815,17.4379,97.79000091552734,14.069999694824219
2016-12-02,17.1929,17.9536,17.5732,98.06999969482422,14.119999885559082
2016-12-05,16.3607,17.3121,16.8364,88.87999725341797,12.140000343322754
2016-12-06,16.1339,17.1136,16.6238,88.12000274658203,11.789999961853027
2016-12-07,16.2143,17.1536,16.6839,89.11000061035156,12.220000267028809
2016-12-08,16.3393,17.265,16.8021,91.2699966430664,12.640000343322754
2016-12-09,16.0821,17.0536,16.5679,89.4000015258789,11.75
2016-12-12,16.5196,17.3679,16.9438,91.87000274658203,12.640000343322754
2016-12-13,16.5464,17.4307,16.9886,93.31999969482422,12.720000267028809
2016-12-14,16.3964,17.2579,16.8271,96.81999969482422,13.1899995803833
2016-12-15,16.3286,17.265,16.7968,93.08000183105469,12.789999961853027
2016-12-16,16.325,17.245,16.785,93.79000091552734,12.199999809265137
2016-12-19,16.0407,17.0264,16.5336,90.51000213623047,11.710000038146973
2016-12-20,15.8779,16.9064,16.3921,88.26000213623047,11.449999809265137
2016-12-21,15.8179,16.8893,16.3536,87.97000122070312,11.270000457763672
2016-12-22,16.1536,17.225,16.6893,89.72000122070312,11.430000305175781
2016-12-23,16.2393,17.3054,16.7723,87.63999938964844,11.4399995803833
2016-12-27,16.1643,17.2357,16.7,86.37000274658203,11.989999771118164
2016-12-28,16.5707,17.5071,17.0389,89.16999816894531,12.949999809265137
2016-12-29,16.735,17.6375,17.1863,88.87000274658203,13.369999885559082
2016-12-30,16.9557,17.8357,17.3957,91.5999984741211,14.039999961853027
2017-01-03,16.1821,17.2321,16.7071,85.37000274658203,12.850000381469727
2017-01-04,15.6436,16.7393,16.1914,82.2699966430664,11.850000381469727
2017-01-05,15.5579,16.675,16.1164,81.33000183105469,11.670000076293945
2017-01-06,15.4464,16.5607,16.0036,80.58999633789062,11.319999694824219
2017-01-09,15.4121,16.55,15.9811,83.47000122070312,11.5600004196167
2017-01-10,15.3664,16.5214,15.9439,86.36000061035156,11.489999771118164
2017-01-11,15.225,16.4107,15.8179,86.72000122070312,11.260000228881836
2017-01-12,15.365,16.5875,15.9763,90.44000244140625,11.539999961853027
2017-01-13,15.3821,16.7071,16.0446,92.9000015258789,11.229999542236328
2017-01-17,15.5479,16.9321,16.24,92.38999938964844,11.869999885559082
2017-01-18,15.5007,16.7821,16.1414,87.05999755859375,12.479999542236328
2017-01-19,15.4979,16.725,16.1114,86.83999633789062,12.779999732971191
2017-01-20,15.185,16.4018,15.7934,83.62999725341797,11.539999961853027
2017-01-23,15.0571,16.2321,15.6446,84.51000213623047,11.770000457763672
2017-01-24,14.4982,15.6679,15.083,79.05000305175781,11.069999694824219
2017-01-25,14.3393,15.4964,14.9179,78.66000366210938,10.8100004196167
2017-01-26,14.3571,15.6125,14.9848,79.6500015258789,10.630000114440918
2017-01-27,14.4036,15.6679,15.0357,83.62999725341797,10.579999923706055
2017-01-30,14.7268,15.8696,15.2982,92.04000091552734,11.880000114440918
2017-01-31,14.7536,15.8464,15.3,89.83000183105469,11.989999771118164
2017-02-01,14.4661,15.5964,15.0312,87.75,11.8100004196167
2017-02-02,14.7107,15.825,15.2679,89.7300033569336,11.930000305175781
2017-02-03,14.5286,15.6536,15.0911,88.97000122070312,10.970000267028809
2017-02-06,14.7179,15.7893,15.2536,90.0199966430664,11.369999885559082
2017-02-07,14.7946,15.8679,15.3313,89.61000061035156,11.289999961853027
2017-02-08,14.9071,15.9964,15.4518,94.58000183105469,11.449999809265137
2017-02-09,14.7607,15.875,15.3179,89.58999633789062,10.880000114440918
2017-02-10,14.625,15.8321,15.2286,85.7699966430664,10.850000381469727
2017-02-13,14.492,15.5589,15.0254,80.83999633789062,11.069999694824219
2017-02-14,13.7786,14.9071,14.3429,78.3499984741211,10.739999771118164
2017-02-15,13.9018,14.7482,14.325,81.12000274658203,11.970000267028809
2017-02-16,14.0893,14.925,14.5071,79.66000366210938,11.760000228881836
2017-02-17,14.3063,15.1679,14.7371,81.25,11.489999771118164
2017-02-21,14.6054,15.375,14.9902,82.44999694824219,11.569999694824219
2017-02-22,14.7393,15.5364,15.1379,81.52999877929688,11.739999771118164
2017-02-23,15.35,16.045,15.6975,82.19999694824219,11.710000038146973
2017-02-24,15.4268,16.2121,15.8195,83.30999755859375,11.470000267028809
2017-02-27,15.35,15.9821,15.6661,85.69000244140625,12.09000015258789
2017-02-28,15.5393,16.0964,15.8179,88.08000183105469,12.920000076293945
2017-03-01,15.35,15.9793,15.6646,84.02999877929688,12.539999961853027
2017-03-02,15.3893,16.095,15.7421,83.61000061035156,11.8100004196167
2017-03-03,14.9696,15.7036,15.3366,81.19000244140625,10.960000038146973
2017-03-06,14.9393,15.6593,15.2993,81.44000244140625,11.239999771118164
2017-03-07,15.0214,15.7279,15.3746,81.43000030517578,11.449999809265137
2017-03-08,15.0036,15.6964,15.35,82.5,11.859999656677246
2017-03-09,15.0018,15.665,15.3334,83.63999938964844,12.300000190734863
2017-03-10,14.8607,15.5336,15.1971,80.2699966430664,11.65999984741211
2017-03-13,14.6964,15.4286,15.0625,81.56999969482422,11.350000381469727
2017-03-14,14.8893,15.5821,15.2357,85.87999725341797,12.300000190734863
2017-03-15,14.6179,15.3421,14.98,80.76000213623047,11.630000114440918
2017-03-16,14.25,15.045,14.6475,75.95999908447266,11.210000038146973
2017-03-17,14.1911,14.9293,14.5602,78.66000366210938,11.279999732971191
2017-03-20,14.1736,14.9021,14.5379,77.16000366210938,11.34000015258789
2017-03-21,14.6436,15.3293,14.9864,83.0199966430664,12.470000267028809
2017-03-22,14.655,15.255,14.955,83.80000305175781,12.8100004196167
2017-03-23,14.875,15.475,15.175,88.93000030517578,13.119999885559082
2017-03-24,14.5243,15.1536,14.8389,89.73999786376953,12.960000038146973
2017-03-27,14.2421,14.8393,14.5407,84.86000061035156,12.5
2017-03-28,13.7857,14.5268,14.1562,79.2699966430664,11.529999732971191
2017-03-29,13.745,14.4071,14.0761,78.26000213623047,11.420000076293945
